<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
QQQ;5;01.04.2025;14:55:00;467.67;468.24;467.44;468.23;21568
QQQ;5;01.04.2025;15:00:00;468.5;469.02;468.49;468.93;25973
QQQ;5;01.04.2025;15:05:00;468.82;469.24;468.66;469.05;16952
QQQ;5;01.04.2025;15:10:00;469.06;469.55;468.82;468.82;15771
QQQ;5;01.04.2025;15:15:00;468.77;469.24;468.7;469.24;8333
QQQ;5;01.04.2025;15:20:00;469.32;469.86;469.16;469.43;17146
QQQ;5;01.04.2025;15:25:00;469.42;469.98;469.31;469.895;22055
QQQ;5;01.04.2025;15:30:00;469.9;470.17;469.54;469.54;14099
QQQ;5;01.04.2025;15:35:00;469.54;470.82;469.31;470.52;26780
QQQ;5;01.04.2025;15:40:00;470.44;471.13;470.44;470.95;17417
QQQ;5;01.04.2025;15:45:00;471.06;471.44;470.98;471.33;12514
QQQ;5;01.04.2025;15:50:00;471.21;471.93;471.21;471.71;27855
QQQ;5;01.04.2025;15:55:00;471.78;472.91;471.44;472.73;90449
QQQ;5;01.04.2025;16:00:00;472.85;473.17;472.33;472.63;152612
QQQ;5;02.04.2025;9:35:00;466.12;468.3;465.89;468.24;75482
QQQ;5;02.04.2025;9:40:00;468.29;470.64;468.16;470.23;58225
QQQ;5;02.04.2025;9:45:00;470.19;470.97;469.62;470.97;54723
QQQ;5;02.04.2025;9:50:00;470.93;471.89;470.86;471.84;28070
QQQ;5;02.04.2025;9:55:00;471.83;472.12;470.96;470.96;20392
QQQ;5;02.04.2025;10:00:00;470.95;471.61;470.87;470.97;15961
QQQ;5;02.04.2025;10:05:00;470.93;473.11;470.56;472.77;42494
QQQ;5;02.04.2025;10:10:00;472.95;472.95;470.72;470.99;21242
QQQ;5;02.04.2025;10:15:00;471;471.41;470;471.04;32206
QQQ;5;02.04.2025;10:20:00;470.995;471.93;470.79;471.73;14217
QQQ;5;02.04.2025;10:25:00;471.64;472.68;471.48;472.59;9918
QQQ;5;02.04.2025;10:30:00;472.59;472.63;471.58;472.63;10427
QQQ;5;02.04.2025;10:35:00;472.57;473.27;472.33;472.33;20250
QQQ;5;02.04.2025;10:40:00;472.38;472.54;471.7;472.43;19432
QQQ;5;02.04.2025;10:45:00;472.31;472.8;471.98;472.19;11600
QQQ;5;02.04.2025;10:50:00;472.32;472.87;472.25;472.73;15845
QQQ;5;02.04.2025;10:55:00;472.8;473;472.43;472.53;5778
QQQ;5;02.04.2025;11:00:00;472.61;473.51;472.34;473.45;15045
QQQ;5;02.04.2025;11:05:00;473.32;473.32;472.48;473.09;22462
QQQ;5;02.04.2025;11:10:00;473.09;473.39;472.8;473.39;6626
QQQ;5;02.04.2025;11:15:00;473.41;473.41;472.22;472.22;19949
QQQ;5;02.04.2025;11:20:00;472.3;473;472.1;473;10158
QQQ;5;02.04.2025;11:25:00;473.1;474.47;473.1;474.38;28817
QQQ;5;02.04.2025;11:30:00;474.335;475.29;474.335;474.89;24581
QQQ;5;02.04.2025;11:35:00;474.79;475.12;474.62;475.08;14309
QQQ;5;02.04.2025;11:40:00;475.05;475.28;474.64;475.05;14157
QQQ;5;02.04.2025;11:45:00;475.21;475.21;474.19;474.27;28917
QQQ;5;02.04.2025;11:50:00;474.24;474.43;473.31;473.49;29046
QQQ;5;02.04.2025;11:55:00;473.45;473.85;472.87;473.67;19236
QQQ;5;02.04.2025;12:00:00;473.7;474.66;473.54;474.23;30891
QQQ;5;02.04.2025;12:05:00;474.19;474.66;474.06;474.17;15209
QQQ;5;02.04.2025;12:10:00;474.17;474.62;474.11;474.49;7043
QQQ;5;02.04.2025;12:15:00;474.57;475.67;474.57;475.46;18716
QQQ;5;02.04.2025;12:20:00;475.51;475.94;475.42;475.72;17117
QQQ;5;02.04.2025;12:25:00;475.82;476.18;475.56;476.17;13711
QQQ;5;02.04.2025;12:30:00;476.07;476.62;475.75;476.58;17976
QQQ;5;02.04.2025;12:35:00;476.7;476.93;476.35;476.75;26197
QQQ;5;02.04.2025;12:40:00;476.61;476.63;475.94;476.32;21292
QQQ;5;02.04.2025;12:45:00;476.32;476.77;475.91;476.77;8613
QQQ;5;02.04.2025;12:50:00;476.73;477.8;476.36;477.75;25561
QQQ;5;02.04.2025;12:55:00;477.75;478.09;477.11;477.48;53889
QQQ;5;02.04.2025;13:00:00;477.4;477.88;477.13;477.78;34039
QQQ;5;02.04.2025;13:05:00;477.77;478.31;477.69;478.3;24178
QQQ;5;02.04.2025;13:10:00;478.23;478.72;478.14;478.48;36135
QQQ;5;02.04.2025;13:15:00;478.75;479.55;478.75;479.01;14302
QQQ;5;02.04.2025;13:20:00;479.1;479.18;478.77;478.975;22239
QQQ;5;02.04.2025;13:25:00;479;479.02;478.15;478.65;24961
QQQ;5;02.04.2025;13:30:00;478.62;478.65;478.22;478.22;16721
QQQ;5;02.04.2025;13:35:00;478.155;478.24;477.36;477.73;21626
QQQ;5;02.04.2025;13:40:00;477.62;477.62;477;477.45;25384
QQQ;5;02.04.2025;13:45:00;477.63;477.64;476.43;476.76;20776
QQQ;5;02.04.2025;13:50:00;476.74;476.74;475.71;476.11;22123
QQQ;5;02.04.2025;13:55:00;476.02;476.06;475.45;476.06;21707
QQQ;5;02.04.2025;14:00:00;476.15;476.43;475.73;476.07;19285
QQQ;5;02.04.2025;14:05:00;476.03;476.45;475.36;475.37;40997
QQQ;5;02.04.2025;14:10:00;475.35;475.37;474.34;474.51;25316
QQQ;5;02.04.2025;14:15:00;474.6;474.95;474.23;474.77;14191
QQQ;5;02.04.2025;14:20:00;474.69;474.85;474.01;474.26;16995
QQQ;5;02.04.2025;14:25:00;474.23;474.7;473.63;473.71;13253
QQQ;5;02.04.2025;14:30:00;473.81;474.07;472.89;472.89;17418
QQQ;5;02.04.2025;14:35:00;472.84;473.87;472.75;473.87;13113
QQQ;5;02.04.2025;14:40:00;473.89;474.95;473.78;474.93;21887
QQQ;5;02.04.2025;14:45:00;475.01;475.3;474.56;474.89;23461
QQQ;5;02.04.2025;14:50:00;474.89;474.99;474.42;474.51;17334
QQQ;5;02.04.2025;14:55:00;474.78;474.78;474.1;474.43;16694
QQQ;5;02.04.2025;15:00:00;474.38;474.38;472.8;472.8;18613
QQQ;5;02.04.2025;15:05:00;473.07;474.41;473.07;474.38;14641
QQQ;5;02.04.2025;15:10:00;474.44;474.58;473.9;474.25;9946
QQQ;5;02.04.2025;15:15:00;474.01;474.24;473.58;473.62;7508
QQQ;5;02.04.2025;15:20:00;473.58;474.01;473.11;473.46;14524
QQQ;5;02.04.2025;15:25:00;473.45;474.4;473.38;474.29;20942
QQQ;5;02.04.2025;15:30:00;474.27;474.92;473.665;474.71;15234
QQQ;5;02.04.2025;15:35:00;474.79;476.1;474.2;475.87;22965
QQQ;5;02.04.2025;15:40:00;475.82;476.29;475.54;475.76;14242
QQQ;5;02.04.2025;15:45:00;475.8;476.55;475.65;476.3;18740
QQQ;5;02.04.2025;15:50:00;476.36;477.24;476.26;476.8;17621
QQQ;5;02.04.2025;15:55:00;476.85;477.14;476.36;476.59;49378
QQQ;5;02.04.2025;16:00:00;476.64;477.06;476.13;476.15;163902
QQQ;5;03.04.2025;9:35:00;456.44;459.69;456.12;459.54;184122
QQQ;5;03.04.2025;9:40:00;459.54;460.07;458;459.65;133222
QQQ;5;03.04.2025;9:45:00;459.54;459.54;457.33;458.04;89175
QQQ;5;03.04.2025;9:50:00;457.95;458.16;456.88;457.17;65452
QQQ;5;03.04.2025;9:55:00;457.1;459.47;457.1;458.59;71472
QQQ;5;03.04.2025;10:00:00;458.63;459.18;457.33;458.17;54035
QQQ;5;03.04.2025;10:05:00;457.95;458.33;456.06;456.27;66198
QQQ;5;03.04.2025;10:10:00;456.31;457.07;455.73;456.23;51096
QQQ;5;03.04.2025;10:15:00;456.06;456.18;455.2;455.99;30612
QQQ;5;03.04.2025;10:20:00;456;456.86;455.59;455.59;50831
QQQ;5;03.04.2025;10:25:00;455.53;455.89;454.83;455.12;50858
QQQ;5;03.04.2025;10:30:00;455.1;457.27;455.09;456.55;62062
QQQ;5;03.04.2025;10:35:00;456.29;457.03;455.64;455.71;27156
QQQ;5;03.04.2025;10:40:00;455.71;455.87;454.76;455.195;23064
QQQ;5;03.04.2025;10:45:00;455.25;455.56;454.28;454.76;40356
QQQ;5;03.04.2025;10:50:00;454.77;454.81;453.08;453.19;46344
QQQ;5;03.04.2025;10:55:00;453.18;453.25;452.58;453.06;66526
QQQ;5;03.04.2025;11:00:00;453.06;453.47;452.58;452.71;21554
QQQ;5;03.04.2025;11:05:00;452.66;453.34;452.48;453.04;34264
QQQ;5;03.04.2025;11:10:00;453;453;451.57;452.15;45775
QQQ;5;03.04.2025;11:15:00;452.12;454.07;452.12;453.43;90229
QQQ;5;03.04.2025;11:20:00;453.39;454.71;453.39;454.32;44478
QQQ;5;03.04.2025;11:25:00;454.3;454.53;453.46;454.23;26807
QQQ;5;03.04.2025;11:30:00;454.03;455.09;454.01;454.01;31270
QQQ;5;03.04.2025;11:35:00;453.99;455.49;453.91;455.23;28902
QQQ;5;03.04.2025;11:40:00;455.24;455.925;454.48;455.925;39513
QQQ;5;03.04.2025;11:45:00;455.87;456.67;455.82;456.07;44061
QQQ;5;03.04.2025;11:50:00;456.13;456.36;454.97;455.49;21086
QQQ;5;03.04.2025;11:55:00;455.39;455.76;454.36;455.76;32516
QQQ;5;03.04.2025;12:00:00;455.76;456.56;455.57;455.61;22962
QQQ;5;03.04.2025;12:05:00;455.48;456.75;455.48;455.86;20950
QQQ;5;03.04.2025;12:10:00;456.14;456.57;455.455;455.5;24962
QQQ;5;03.04.2025;12:15:00;455.55;457.2;455.39;456.95;23998
QQQ;5;03.04.2025;12:20:00;457.07;457.7;456.76;457.67;22493
QQQ;5;03.04.2025;12:25:00;457.59;457.94;457.13;457.5;21743
QQQ;5;03.04.2025;12:30:00;457.52;457.59;456.35;457.57;45488
QQQ;5;03.04.2025;12:35:00;457.61;457.97;455.96;456.05;31855
QQQ;5;03.04.2025;12:40:00;455.89;456.38;455.63;456.04;20288
QQQ;5;03.04.2025;12:45:00;456.11;457.34;456.05;456.3;20276
QQQ;5;03.04.2025;12:50:00;456.27;456.75;455.85;456.73;25289
QQQ;5;03.04.2025;12:55:00;456.66;456.72;455.25;455.32;30080
QQQ;5;03.04.2025;13:00:00;455.13;455.5;454.88;455.22;28909
QQQ;5;03.04.2025;13:05:00;455.27;456.09;455.1;455.42;21190
QQQ;5;03.04.2025;13:10:00;455.4;456.3;455.23;455.32;12196
QQQ;5;03.04.2025;13:15:00;455.25;455.94;454.93;455.47;20365
QQQ;5;03.04.2025;13:20:00;455.46;455.67;454.95;455.11;16110
QQQ;5;03.04.2025;13:25:00;455.26;455.66;454.05;454.53;26402
QQQ;5;03.04.2025;13:30:00;454.57;454.81;454.25;454.46;8483
QQQ;5;03.04.2025;13:35:00;454.32;454.9;454.17;454.89;13810
QQQ;5;03.04.2025;13:40:00;454.92;455.75;454.87;455.45;11023
QQQ;5;03.04.2025;13:45:00;455.26;455.71;455.03;455.65;14361
QQQ;5;03.04.2025;13:50:00;455.55;455.81;454.83;454.92;27806
QQQ;5;03.04.2025;13:55:00;454.99;454.99;454.35;454.64;26063
QQQ;5;03.04.2025;14:00:00;454.63;454.66;453.78;453.8;25503
QQQ;5;03.04.2025;14:05:00;453.76;454.36;453.74;453.82;17169
QQQ;5;03.04.2025;14:10:00;453.81;453.84;453.39;453.69;18935
QQQ;5;03.04.2025;14:15:00;453.65;453.65;452.8;452.87;16333
QQQ;5;03.04.2025;14:20:00;452.83;453.2;452.55;452.79;19680
QQQ;5;03.04.2025;14:25:00;452.92;453.39;452.52;452.86;16302
QQQ;5;03.04.2025;14:30:00;452.86;453.05;452.58;452.88;9721
QQQ;5;03.04.2025;14:35:00;452.97;453.85;452.41;452.86;77263
QQQ;5;03.04.2025;14:40:00;453.04;453.95;452.74;453.73;24053
QQQ;5;03.04.2025;14:45:00;453.73;454.56;453.57;454.41;32808
QQQ;5;03.04.2025;14:50:00;454.29;454.67;453.79;454.45;20085
QQQ;5;03.04.2025;14:55:00;454.32;454.92;454.28;454.44;16366
QQQ;5;03.04.2025;15:00:00;454.44;454.77;453.93;454.71;33193
QQQ;5;03.04.2025;15:05:00;454.665;454.85;454.08;454.33;27694
QQQ;5;03.04.2025;15:10:00;454.29;454.93;454.15;454.15;25795
QQQ;5;03.04.2025;15:15:00;454.23;454.4;453.49;453.94;41059
QQQ;5;03.04.2025;15:20:00;453.92;453.92;451.63;452.4;49984
QQQ;5;03.04.2025;15:25:00;452.37;452.83;451.67;452.21;47520
QQQ;5;03.04.2025;15:30:00;452.17;452.56;451.49;451.7;30820
QQQ;5;03.04.2025;15:35:00;451.685;451.92;451;451.26;49366
QQQ;5;03.04.2025;15:40:00;451.19;451.55;450.87;451.53;30525
QQQ;5;03.04.2025;15:45:00;451.4;452.48;451.25;452.45;32693
QQQ;5;03.04.2025;15:50:00;452.44;452.49;450.86;451.04;51708
QQQ;5;03.04.2025;15:55:00;451.07;451.73;450.56;451.61;91605
QQQ;5;03.04.2025;16:00:00;451.66;451.74;450.14;450.71;336466
QQQ;5;04.04.2025;9:35:00;438.14;440.37;436.72;438.25;224942
QQQ;5;04.04.2025;9:40:00;438.37;438.74;435.74;436.8;238635
QQQ;5;04.04.2025;9:45:00;436.79;436.87;434.56;435.06;186737
QQQ;5;04.04.2025;9:50:00;435.13;438.45;434.49;436.92;155266
QQQ;5;04.04.2025;9:55:00;436.87;439.06;436.68;436.81;90739
QQQ;5;04.04.2025;10:00:00;436.74;440.04;436.01;439.07;151256
QQQ;5;04.04.2025;10:05:00;439.05;439.19;437.31;438;83022
QQQ;5;04.04.2025;10:10:00;437.99;438.65;435.45;435.51;84138
QQQ;5;04.04.2025;10:15:00;435.49;435.66;433.82;434.43;148174
QQQ;5;04.04.2025;10:20:00;434.34;435.29;433.05;434.94;148339
QQQ;5;04.04.2025;10:25:00;434.81;436.06;433.57;433.9;108169
QQQ;5;04.04.2025;10:30:00;433.87;434.4;432.31;432.36;167818
QQQ;5;04.04.2025;10:35:00;432.36;433.64;431.45;431.45;202678
QQQ;5;04.04.2025;10:40:00;431.45;432.23;430.82;431.95;244847
QQQ;5;04.04.2025;10:45:00;431.93;432.11;430.41;430.74;203519
QQQ;5;04.04.2025;10:50:00;430.59;430.75;427.47;427.47;277663
QQQ;5;04.04.2025;10:55:00;427.52;430.67;426.12;429.84;231889
QQQ;5;04.04.2025;11:00:00;429.81;432.09;429;430.95;164292
QQQ;5;04.04.2025;11:05:00;430.89;436.04;430.22;435.55;244031
QQQ;5;04.04.2025;11:10:00;435.67;436.05;432.49;433.7;144978
QQQ;5;04.04.2025;11:15:00;433.6;437.46;433.51;436.54;106900
QQQ;5;04.04.2025;11:20:00;436.53;437.88;435.48;435.5;86686
QQQ;5;04.04.2025;11:25:00;435.55;437.5;435.28;437.09;89994
QQQ;5;04.04.2025;11:30:00;436.96;436.96;432.85;432.99;156386
QQQ;5;04.04.2025;11:35:00;432.82;434.36;432.4;432.99;71801
QQQ;5;04.04.2025;11:40:00;432.91;433.35;430.63;431.19;76639
QQQ;5;04.04.2025;11:45:00;431.26;433.16;430.99;432.71;65162
QQQ;5;04.04.2025;11:50:00;432.51;434.82;431.57;434.45;70509
QQQ;5;04.04.2025;11:55:00;434.48;434.81;432.76;433.43;41025
QQQ;5;04.04.2025;12:00:00;433.48;434.34;431.38;431.47;45182
QQQ;5;04.04.2025;12:05:00;431.53;433.25;431.45;432.17;41722
QQQ;5;04.04.2025;12:10:00;432.11;433.85;431.91;432.05;50698
QQQ;5;04.04.2025;12:15:00;431.82;433.55;431.67;432.89;48024
QQQ;5;04.04.2025;12:20:00;433.01;433.34;429.57;429.82;50245
QQQ;5;04.04.2025;12:25:00;429.84;429.99;428.5;429.15;44199
QQQ;5;04.04.2025;12:30:00;429.2;429.5;428.13;428.71;37360
QQQ;5;04.04.2025;12:35:00;428.69;429.06;427.61;427.62;75155
QQQ;5;04.04.2025;12:40:00;427.64;430.21;427.41;430.01;72496
QQQ;5;04.04.2025;12:45:00;430.11;430.61;428.48;428.48;50947
QQQ;5;04.04.2025;12:50:00;428.43;428.8;427.71;427.94;48627
QQQ;5;04.04.2025;12:55:00;427.92;429.18;427.57;428.44;39511
QQQ;5;04.04.2025;13:00:00;428.37;429.35;428.15;428.41;55618
QQQ;5;04.04.2025;13:05:00;428.42;429.82;427.91;428.75;46257
QQQ;5;04.04.2025;13:10:00;428.71;429.29;427.81;428.14;89667
QQQ;5;04.04.2025;13:15:00;428.12;428.12;426.32;426.5;50915
QQQ;5;04.04.2025;13:20:00;426.44;426.62;425.31;426.42;77443
QQQ;5;04.04.2025;13:25:00;426.46;427.54;426.23;427.42;37104
QQQ;5;04.04.2025;13:30:00;427.44;428.42;427.44;427.62;36461
QQQ;5;04.04.2025;13:35:00;427.56;428.54;426.32;427.75;79745
QQQ;5;04.04.2025;13:40:00;427.79;429.93;427.62;429.44;63350
QQQ;5;04.04.2025;13:45:00;429.49;430.3;429.06;429.14;40532
QQQ;5;04.04.2025;13:50:00;429.25;430.96;428.77;430.86;55486
QQQ;5;04.04.2025;13:55:00;430.88;430.92;429.44;430.13;37547
QQQ;5;04.04.2025;14:00:00;430.06;431.22;429.09;431.16;34052
QQQ;5;04.04.2025;14:05:00;431.26;432.32;431.2;431.53;66023
QQQ;5;04.04.2025;14:10:00;431.49;431.79;429.43;429.6;38335
QQQ;5;04.04.2025;14:15:00;429.64;429.76;428.54;428.65;23626
QQQ;5;04.04.2025;14:20:00;428.62;428.62;427.22;427.37;34432
QQQ;5;04.04.2025;14:25:00;427.41;427.73;426.63;426.68;34653
QQQ;5;04.04.2025;14:30:00;426.63;426.86;425.97;426.3;28077
QQQ;5;04.04.2025;14:35:00;426.31;426.77;425.42;425.86;41262
QQQ;5;04.04.2025;14:40:00;425.92;426.38;424.57;425.06;59989
QQQ;5;04.04.2025;14:45:00;425.16;425.31;423.66;424;98406
QQQ;5;04.04.2025;14:50:00;423.87;426.11;423.6;425.84;78321
QQQ;5;04.04.2025;14:55:00;425.76;426.7;425.06;426.29;49034
QQQ;5;04.04.2025;15:00:00;426.25;426.54;424.98;425.4;31866
QQQ;5;04.04.2025;15:05:00;425.465;426.15;424.28;425.08;56687
QQQ;5;04.04.2025;15:10:00;425.1;425.73;424.16;425.55;70692
QQQ;5;04.04.2025;15:15:00;425.6;428.28;425.22;427.81;165144
QQQ;5;04.04.2025;15:20:00;427.75;427.95;425.39;425.9;54247
QQQ;5;04.04.2025;15:25:00;425.85;428.86;425.85;428.61;69307
QQQ;5;04.04.2025;15:30:00;428.65;429.25;427.47;428.27;56823
QQQ;5;04.04.2025;15:35:00;428.21;430.77;427.86;430.69;72575
QQQ;5;04.04.2025;15:40:00;430.57;431.31;428.86;429.81;128193
QQQ;5;04.04.2025;15:45:00;429.87;430.24;428.74;429.69;60126
QQQ;5;04.04.2025;15:50:00;429.69;430.48;427.14;427.33;90099
QQQ;5;04.04.2025;15:55:00;427.28;427.28;424.3;425.04;145772
QQQ;5;04.04.2025;16:00:00;424.76;424.76;423.07;423.2;328399
QQQ;5;07.04.2025;9:35:00;408.5;409.85;406.77;407.88;395607
QQQ;5;07.04.2025;9:40:00;408.02;408.12;404.17;406.57;236323
QQQ;5;07.04.2025;9:45:00;406.45;407.11;402.39;404.4;334057
QQQ;5;07.04.2025;9:50:00;404.38;409.34;403.12;408.33;241223
QQQ;5;07.04.2025;9:55:00;408.33;413.25;408.03;413.15;177537
QQQ;5;07.04.2025;10:00:00;413.03;417.48;412.21;416.89;146234
QQQ;5;07.04.2025;10:05:00;416.87;418.91;414.32;416.12;232196
QQQ;5;07.04.2025;10:10:00;415.89;418.28;415.63;416.54;137475
QQQ;5;07.04.2025;10:15:00;416.6;437.32;416.46;433.45;437544
QQQ;5;07.04.2025;10:20:00;433.4;443.14;432.36;434.155;563072
QQQ;5;07.04.2025;10:25:00;434.07;434.07;420.64;421.38;437583
QQQ;5;07.04.2025;10:30:00;421.29;426.89;418.54;419.09;235975
QQQ;5;07.04.2025;10:35:00;419.13;426.91;417.76;419.67;319337
QQQ;5;07.04.2025;10:40:00;419.69;420.8;414.5;414.79;327304
QQQ;5;07.04.2025;10:45:00;414.72;421.47;414.35;421.05;157869
QQQ;5;07.04.2025;10:50:00;421.02;422.33;417.55;421.16;230320
QQQ;5;07.04.2025;10:55:00;421.1;428.84;420.72;428.15;190088
QQQ;5;07.04.2025;11:00:00;428.24;428.41;424.76;426.18;151221
QQQ;5;07.04.2025;11:05:00;426.17;429.59;424.76;427.91;150114
QQQ;5;07.04.2025;11:10:00;427.82;427.89;422.13;422.42;134927
QQQ;5;07.04.2025;11:15:00;422.33;424.98;415.94;417.31;250671
QQQ;5;07.04.2025;11:20:00;417.23;419.95;414.06;418.65;366572
QQQ;5;07.04.2025;11:25:00;418.39;421.07;415.13;415.47;145723
QQQ;5;07.04.2025;11:30:00;415.56;416.96;414.72;415.11;103574
QQQ;5;07.04.2025;11:35:00;415.42;418.55;415.24;417.59;148963
QQQ;5;07.04.2025;11:40:00;417.66;421.4;417.48;419.16;127756
QQQ;5;07.04.2025;11:45:00;419.19;423.96;418.9;423.3;104602
QQQ;5;07.04.2025;11:50:00;423.33;423.48;420.67;422.28;83798
QQQ;5;07.04.2025;11:55:00;422.28;423.83;419.89;420.06;76338
QQQ;5;07.04.2025;12:00:00;420.21;421.86;419.77;419.79;64526
QQQ;5;07.04.2025;12:05:00;419.64;419.84;418.17;419.03;69043
QQQ;5;07.04.2025;12:10:00;419.03;419.03;416.35;416.63;65051
QQQ;5;07.04.2025;12:15:00;416.53;418.67;415.75;417.62;61740
QQQ;5;07.04.2025;12:20:00;417.84;418.38;415.99;417.94;41543
QQQ;5;07.04.2025;12:25:00;417.78;419.05;416.05;418.47;61460
QQQ;5;07.04.2025;12:30:00;418.48;421.09;418.45;420.1;43581
QQQ;5;07.04.2025;12:35:00;420.03;422.32;419.64;421.55;41446
QQQ;5;07.04.2025;12:40:00;421.53;421.62;419.86;420.12;35287
QQQ;5;07.04.2025;12:45:00;420.11;420.97;417.85;418.61;54321
QQQ;5;07.04.2025;12:50:00;418.6;418.6;416.65;417.58;39982
QQQ;5;07.04.2025;12:55:00;417.8;418.68;416.79;418.26;40748
QQQ;5;07.04.2025;13:00:00;418.3;418.51;415.6;416.53;46254
QQQ;5;07.04.2025;13:05:00;416.46;423.58;416.46;417.55;206074
QQQ;5;07.04.2025;13:10:00;417.58;418.85;416.58;418.2;57739
QQQ;5;07.04.2025;13:15:00;418.24;422.1;417.25;422.02;80220
QQQ;5;07.04.2025;13:20:00;422.02;423.97;421.09;423.12;84811
QQQ;5;07.04.2025;13:25:00;423.12;424.39;422.42;423.31;56875
QQQ;5;07.04.2025;13:30:00;423.23;425.94;422.88;425.81;62799
QQQ;5;07.04.2025;13:35:00;425.7;425.89;422.76;424.36;49311
QQQ;5;07.04.2025;13:40:00;424.5;426.47;423.64;426.43;42802
QQQ;5;07.04.2025;13:45:00;426.51;427.36;424.99;427.19;31138
QQQ;5;07.04.2025;13:50:00;427.19;429.08;425.03;427.47;85183
QQQ;5;07.04.2025;13:55:00;427.49;428.7;426.51;428.2;44702
QQQ;5;07.04.2025;14:00:00;428.03;429.46;426.96;429.21;19694
QQQ;5;07.04.2025;14:05:00;429.48;429.88;427.65;428.43;43748
QQQ;5;07.04.2025;14:10:00;428.33;428.33;425.9;427.44;25011
QQQ;5;07.04.2025;14:15:00;427.43;428.77;425.21;426.3;20498
QQQ;5;07.04.2025;14:20:00;426.14;430.1;425.96;429.48;61147
QQQ;5;07.04.2025;14:25:00;429.47;430.12;427.92;429.03;20779
QQQ;5;07.04.2025;14:30:00;428.97;429.1;424.57;424.82;39421
QQQ;5;07.04.2025;14:35:00;424.89;426.18;424.81;426.18;15607
QQQ;5;07.04.2025;14:40:00;425.73;428.1;425.71;427.71;29800
QQQ;5;07.04.2025;14:45:00;427.78;428.37;426.44;426.68;22302
QQQ;5;07.04.2025;14:50:00;426.67;427.84;425.48;425.93;13259
QQQ;5;07.04.2025;14:55:00;425.42;426.14;423.59;423.77;11837
QQQ;5;07.04.2025;15:00:00;423.78;424.04;422.57;423.17;31031
QQQ;5;07.04.2025;15:05:00;423.26;425.93;423.13;423.48;36176
QQQ;5;07.04.2025;15:10:00;424.17;424.17;421.71;421.71;15732
QQQ;5;07.04.2025;15:15:00;421.23;422.2;421.01;421.59;25771
QQQ;5;07.04.2025;15:20:00;421.56;424.12;420.16;423.7;30912
QQQ;5;07.04.2025;15:25:00;423.69;423.77;421.65;422.06;19921
QQQ;5;07.04.2025;15:30:00;422.68;422.74;420.53;420.96;20395
QQQ;5;07.04.2025;15:35:00;420.97;425.76;420.97;424.59;24153
QQQ;5;07.04.2025;15:40:00;424.88;426.21;424.29;424.52;19225
QQQ;5;07.04.2025;15:45:00;424.03;424.14;421.24;421.51;20850
QQQ;5;07.04.2025;15:50:00;421.37;422.83;421.37;422.41;22489
QQQ;5;07.04.2025;15:55:00;422.28;422.95;420.61;422.67;34456
QQQ;5;07.04.2025;16:00:00;422.8;424.63;422.8;423.95;116203
QQQ;5;08.04.2025;9:35:00;438.165;439.42;437.23;438.75;333153
QQQ;5;08.04.2025;9:40:00;438.6;439.26;436.1;437.01;93652
QQQ;5;08.04.2025;9:45:00;437.17;438.52;436.4;437.93;81556
QQQ;5;08.04.2025;9:50:00;437.84;439.76;437.2;437.37;69741
QQQ;5;08.04.2025;9:55:00;437.27;440.04;436.88;439.585;54902
QQQ;5;08.04.2025;10:00:00;439.7;440.96;439.07;440.66;53275
QQQ;5;08.04.2025;10:05:00;440.6;441.85;439.95;441.32;72919
QQQ;5;08.04.2025;10:10:00;441.56;442.39;440.52;442.31;54268
QQQ;5;08.04.2025;10:15:00;442.44;442.48;440.59;441.65;50358
QQQ;5;08.04.2025;10:20:00;441.75;442.95;441.51;442.22;49884
QQQ;5;08.04.2025;10:25:00;442.33;443.01;441.51;441.52;28240
QQQ;5;08.04.2025;10:30:00;441.58;443.11;441.26;441.38;61110
QQQ;5;08.04.2025;10:35:00;441.42;442.29;440.61;442.05;38394
QQQ;5;08.04.2025;10:40:00;442.19;442.52;441.07;442.09;25198
QQQ;5;08.04.2025;10:45:00;442.14;442.37;440.08;440.2;37873
QQQ;5;08.04.2025;10:50:00;440.11;441.07;439.28;439.49;62580
QQQ;5;08.04.2025;10:55:00;439.6;439.96;438.75;438.82;48137
QQQ;5;08.04.2025;11:00:00;438.88;438.94;437.44;437.45;33068
QQQ;5;08.04.2025;11:05:00;437.32;438.9;437.25;438.43;39584
QQQ;5;08.04.2025;11:10:00;438.34;438.44;436.48;437.3;42235
QQQ;5;08.04.2025;11:15:00;437.33;437.39;435.28;435.78;42659
QQQ;5;08.04.2025;11:20:00;435.74;436.1;434.52;435.85;59347
QQQ;5;08.04.2025;11:25:00;435.93;436.9;434.37;434.44;34977
QQQ;5;08.04.2025;11:30:00;434.69;435.58;434.08;434.18;24629
QQQ;5;08.04.2025;11:35:00;434;435.7;433.98;435.29;25781
QQQ;5;08.04.2025;11:40:00;435.1;437.14;435.07;436.83;54624
QQQ;5;08.04.2025;11:45:00;436.74;437.81;436.43;436.62;36761
QQQ;5;08.04.2025;11:50:00;436.74;437.39;434.74;434.75;26232
QQQ;5;08.04.2025;11:55:00;435;435.29;433.43;434.7;27827
QQQ;5;08.04.2025;12:00:00;434.64;436.075;434.25;435.83;22742
QQQ;5;08.04.2025;12:05:00;435.71;435.75;434.72;435.48;20858
QQQ;5;08.04.2025;12:10:00;435.5;436.28;434.54;434.73;29666
